24.908984, 67.094277
24.905206, 67.106590
24.926959, 67.052766
24.935865, 67.047149
24.940504, 67.048992
24.941479, 67.038617
24.930749, 67.041913
24.859561, 66.993781
24.858641, 66.991725
24.861807, 66.993112
24.859416, 66.987592
24.856255, 66.988552
24.853114, 66.989303
24.833113, 67.033907
24.842569, 67.193329
24.835674, 67.033639
24.831913, 67.025471
24.840227, 67.124054
24.834809, 67.103778
24.916291, 66.920729
