24.795699, 67.071310
24.993088, 67.100799
24.954835, 67.151412
24.928459, 67.098136
24.952566, 67.135695
24.901211, 67.178049
24.858679, 67.012628
24.989584, 67.001996
24.939322, 67.114444
24.978099, 67.064391
24.929830, 66.993698
24.958984, 67.094277
24.925206, 67.106590
24.886959, 67.052766
24.785865, 67.047149
24.820504, 67.048992
24.939416, 66.987592
24.796255, 66.988552
24.996291, 67.070729
24.916291, 66.960729
